7.93030E-03	3.049E+02	2.755E+02
7.93031E-03	4.149E+02	3.665E+02
8.00000E-03	4.068E+02	3.595E+02
8.37560E-03	3.631E+02	3.223E+02
8.37561E-03	4.190E+02	3.702E+02
1.00000E-02	2.693E+02	2.416E+02
1.50000E-02	9.335E+01	8.538E+01
2.00000E-02	4.363E+01	3.994E+01
3.00000E-02	1.484E+01	1.333E+01
4.00000E-02	6.920E+00	6.033E+00
5.00000E-02	3.859E+00	3.242E+00
5.02391E-02	3.812E+00	3.199E+00
5.02392E-02	1.864E+01	5.585E+00
6.00000E-02	1.175E+01	4.722E+00
8.00000E-02	5.573E+00	2.937E+00
1.00000E-01	3.109E+00	1.849E+00
1.50000E-01	1.100E+00	7.197E-01
2.00000E-01	5.534E-01	3.584E-01
3.00000E-01	2.410E-01	1.409E-01
4.00000E-01	1.517E-01	8.039E-02
5.00000E-01	1.139E-01	5.650E-02
6.00000E-01	9.371E-02	4.483E-02
8.00000E-01	7.252E-02	3.399E-02
1.00000E+00	6.120E-02	2.893E-02
1.25000E+00	5.262E-02	2.530E-02
1.50000E+00	4.759E-02	2.325E-02
2.00000E+00	4.228E-02	2.144E-02
3.00000E+00	3.865E-02	2.129E-02
4.00000E+00	3.802E-02	2.241E-02
5.00000E+00	3.844E-02	2.374E-02
6.00000E+00	3.928E-02	2.502E-02
8.00000E+00	4.147E-02	2.725E-02
1.00000E+01	4.384E-02	2.902E-02
1.50000E+01	4.943E-02	3.188E-02
2.00000E+01	5.385E-02	3.306E-02
