3.00000E-03	1.546E+02	1.533E+02
4.00000E-03	6.625E+01	6.540E+01
5.00000E-03	3.407E+01	3.341E+01
6.00000E-03	1.972E+01	1.918E+01
8.00000E-03	8.320E+00	7.899E+00
1.00000E-02	4.295E+00	3.937E+00
1.50000E-02	1.378E+00	1.094E+00
2.00000E-02	6.889E-01	4.394E-01
3.00000E-02	3.403E-01	1.260E-01
4.00000E-02	2.530E-01	5.792E-02
5.00000E-02	2.186E-01	3.666E-02
6.00000E-02	2.006E-01	2.881E-02
8.00000E-02	1.808E-01	2.470E-02
1.00000E-01	1.688E-01	2.478E-02
1.50000E-01	1.493E-01	2.734E-02
2.00000E-01	1.361E-01	2.945E-02
3.00000E-01	1.179E-01	3.173E-02
4.00000E-01	1.055E-01	3.260E-02
5.00000E-01	9.631E-02	3.281E-02
6.00000E-01	8.904E-02	3.266E-02
8.00000E-01	7.820E-02	3.188E-02
